"Longitude","Latitude","Day_of_Week"
-2.196572,52.5239,"Thu"
-1.99825,52.71431,"Thu"
-2.221745,52.98461,"Wed"
-2.115332,52.79984,"Sun"
-2.158335,52.98446,"Thu"
-2.164737,52.99951,"Sat"
-1.981533,53.14402,"Fri"
-2.051577,53.11995,"Thu"
-2.117828,52.79579,"Sun"
-1.675527,52.62835,"Mon"
-2.202554,52.9229,"Tue"
-2.1716,52.99031,"Thu"
-2.143474,53.04001,"Sat"
-2.186238,53.034,"Sat"
-1.791009,52.84982,"Fri"
-1.850097,52.69367,"Sat"
-2.243663,53.01758,"Fri"
-1.825973,52.68044,"Fri"
-2.196846,53.00895,"Fri"
-2.121523,52.81239,"Fri"
-2.204259,52.61136,"Fri"
-2.098577,52.99224,"Sun"
-2.181382,52.95704,"Thu"
-2.111613,52.98044,"Sat"
-2.185595,53.03699,"Wed"
-2.222978,53.05906,"Fri"
-2.213888,52.97704,"Thu"
-1.671514,52.61971,"Mon"
-2.20668,53.01777,"Tue"
-2.22332,52.9781,"Wed"
-2.179064,53.02647,"Wed"
-2.355191,53.01516,"Wed"
-2.110502,52.80192,"Wed"
-2.248019,53.05703,"Thu"
-2.14843,53.02369,"Fri"
-2.165851,53.01797,"Sat"
-2.259689,52.82134,"Fri"
-1.61405,52.83143,"Wed"
-2.251087,52.98678,"Sun"
-1.765167,52.73499,"Wed"
-2.050617,52.96378,"Wed"
-2.224454,53.01286,"Wed"
-2.178388,53.02891,"Thu"
-1.643149,52.81065,"Wed"
-2.252929,53.04967,"Tue"
-2.184308,52.99748,"Mon"
-1.93237,52.76591,"Thu"
-2.054204,52.96272,"Fri"
-2.127925,52.98659,"Thu"
-2.237928,53.01023,"Fri"
-1.798057,52.61381,"Sat"
-2.187997,52.93766,"Mon"
-2.296999,53.03709,"Sat"
-2.173953,53.05688,"Tue"
-2.180489,52.99638,"Fri"
-1.937005,52.7587,"Sat"
-2.183827,52.99988,"Mon"
-2.173444,53.04536,"Sat"
-2.054668,52.69307,"Wed"
-2.001107,52.70914,"Thu"
-2.179609,53.02132,"Thu"
-2.063999,52.6591,"Wed"
-2.185397,53.01167,"Sun"
-1.637577,52.81708,"Wed"
-1.657504,52.81899,"Fri"
-1.651937,52.81741,"Fri"
-1.997659,52.70369,"Fri"
-2.087759,52.81431,"Thu"
-2.133896,52.79779,"Thu"
-2.328038,53.03172,"Fri"
-1.626224,52.80691,"Fri"
-1.65028,52.84641,"Thu"
-1.599587,52.80779,"Sun"
-2.180029,52.6268,"Thu"
-2.205015,52.52643,"Thu"
-2.173992,53.01095,"Thu"
-1.694523,52.63737,"Fri"
-1.801764,52.6825,"Fri"
-1.964162,52.71015,"Thu"
-1.670826,52.62084,"Tue"
-2.006671,52.70017,"Thu"
-2.118245,52.98208,"Thu"
-2.133445,52.79571,"Fri"
-2.211159,53.06188,"Sat"
-2.210358,53.05682,"Fri"
-2.223792,53.02044,"Sat"
-1.935572,52.73566,"Sat"
-1.662155,52.61701,"Sat"
-2.19051,53.03887,"Thu"
-2.251047,53.06212,"Sat"
-2.265869,53.01677,"Sat"
-2.120634,52.98412,"Sun"
-2.014795,52.69876,"Sat"
-2.233344,53.02526,"Thu"
-1.832822,52.64923,"Sat"
-2.042913,53.06151,"Mon"
-2.153452,53.02307,"Wed"
-1.642957,52.81237,"Wed"
-2.139147,53.0301,"Tue"
-2.04862,52.68236,"Wed"
-2.179851,52.62683,"Fri"
-2.303435,53.05089,"Tue"
-2.219513,52.61975,"Sat"
-1.863955,52.89518,"Sun"
-2.085901,52.63929,"Fri"
-1.655146,52.63674,"Thu"
-2.264338,52.69964,"Sat"
-2.239557,52.87901,"Sat"
-1.826834,52.67966,"Sat"
-2.192412,53.11438,"Sun"
-1.62241,52.79502,"Mon"
-1.649276,52.6317,"Wed"
-2.189757,52.48831,"Tue"
-2.090197,52.97404,"Sat"
-2.217821,53.01888,"Tue"
-2.016692,53.01496,"Mon"
-2.199755,53.05148,"Tue"
-1.651424,52.80554,"Sat"
-2.117674,52.98576,"Sun"
-1.734275,52.61763,"Tue"
-2.216331,53.03981,"Thu"
-2.023999,53.10153,"Sat"
-2.217839,53.02238,"Thu"
-2.019688,52.68655,"Fri"
-2.24422,53.01588,"Fri"
-2.19801,53.02224,"Wed"
-2.184879,52.62438,"Fri"
-2.228145,52.97794,"Fri"
-2.140132,53.04873,"Thu"
-2.135177,53.03361,"Sun"
-1.641643,52.80622,"Wed"
-2.164737,52.9995,"Sat"
-2.051191,52.66745,"Mon"
-1.694773,52.76049,"Wed"
-2.155508,52.99793,"Thu"
-2.194961,53.04372,"Tue"
-1.647227,52.61088,"Thu"
-1.761488,52.67358,"Thu"
-2.10386,52.98975,"Tue"
-2.140532,52.99282,"Tue"
-1.963185,52.67507,"Sat"
-2.030409,52.70178,"Sun"
-2.172409,53.02139,"Sat"
-2.228467,53.03906,"Sun"
-2.126584,52.80801,"Sat"
-2.225013,53.0086,"Wed"
-2.172283,53.00104,"Sat"
-2.107353,52.97465,"Wed"
-2.203163,52.54358,"Sat"
-1.87793,52.65609,"Thu"
-2.162403,53.06049,"Fri"
-1.971462,52.65997,"Sat"
-2.053283,52.96472,"Tue"
-2.087752,52.97308,"Mon"
-2.136443,52.88667,"Tue"
-1.684189,52.59903,"Wed"
-1.685386,52.5968,"Thu"
-2.199793,53.01457,"Thu"
-2.146504,53.03182,"Fri"
-2.049276,52.71337,"Sun"
-2.084496,52.64639,"Wed"
-1.93367,52.69068,"Tue"
-1.614278,52.83084,"Thu"
-1.694384,52.63819,"Tue"
-1.773337,52.8386,"Mon"
-1.802863,52.86518,"Sun"
-2.022057,52.69166,"Thu"
-1.665888,52.6272,"Tue"
-2.155575,52.96671,"Tue"
-2.170536,53.04159,"Sat"
-1.675955,52.62838,"Thu"
-2.171681,53.02575,"Fri"
-1.660033,52.78776,"Sun"
-1.903665,52.87221,"Sat"
-2.284676,52.99325,"Tue"
-1.675984,52.78838,"Sun"
-2.311249,53.05471,"Fri"
-2.203558,53.01959,"Wed"
-2.027545,52.68945,"Thu"
-2.175102,53.02002,"Wed"
-2.190657,53.02489,"Wed"
-2.100247,52.96053,"Sat"
-2.306692,52.95918,"Sat"
-1.807096,52.64076,"Fri"
-2.088368,52.6392,"Tue"
-2.222505,52.98764,"Tue"
-2.136477,52.82176,"Mon"
-2.211977,52.44171,"Tue"
-1.635911,52.79798,"Fri"
-2.172619,53.02166,"Sat"
-2.221332,53.09019,"Tue"
-1.886915,52.74325,"Fri"
-2.013588,52.71936,"Fri"
-2.194743,52.99188,"Thu"
-1.916879,52.68253,"Fri"
-2.183392,53.01326,"Thu"
-2.057983,52.83841,"Sat"
-2.033219,53.10742,"Fri"
-2.106473,52.97377,"Fri"
-2.267103,52.93897,"Mon"
-2.125602,52.73505,"Fri"
-2.101588,52.99284,"Sun"
-2.187092,53.07959,"Sat"
-2.017202,52.6866,"Wed"
-1.632042,52.80657,"Fri"
-2.308841,52.94946,"Tue"
-1.622208,52.80643,"Tue"
-1.871412,52.66545,"Wed"
-1.834638,52.64182,"Fri"
-2.049994,52.66793,"Fri"
-2.017566,53.03872,"Sun"
-2.202129,53.02007,"Sat"
-1.616535,52.8392,"Sat"
-1.936994,52.67401,"Fri"
-2.244789,53.04788,"Wed"
-1.694463,52.63746,"Fri"
-2.032912,53.11712,"Tue"
-2.124371,52.80188,"Tue"
-1.66525,52.60821,"Sat"
-2.185455,53.03213,"Tue"
-2.107634,52.76961,"Tue"
-2.095493,52.99207,"Tue"
-2.175098,52.69427,"Wed"
-1.609458,52.83865,"Fri"
-1.995275,52.71714,"Sun"
-2.140794,53.01846,"Wed"
-2.057473,52.66584,"Sat"
-2.126769,53.01418,"Tue"
-2.086717,52.78302,"Fri"
-2.165736,52.99962,"Thu"
-1.952185,53.07697,"Sun"
-1.852438,52.90731,"Sun"
-1.982046,52.70085,"Sat"
-1.641309,52.82155,"Thu"
-2.171433,53.01975,"Wed"
-2.251092,53.06208,"Mon"
-1.947921,52.68811,"Wed"
-1.665947,52.62724,"Fri"
-2.155513,52.74583,"Sat"
-2.184491,53.01593,"Thu"
-1.940638,52.99584,"Sat"
-2.259371,52.52558,"Tue"
-2.125551,52.82012,"Tue"
-1.874588,52.97073,"Tue"
-2.186953,53.04742,"Wed"
-2.202257,53.00904,"Wed"
-2.259135,53.0796,"Wed"
-1.681148,52.61933,"Wed"
-2.20884,52.59642,"Thu"
-1.792678,52.77989,"Mon"
-1.648382,52.8222,"Thu"
-2.163905,53.02377,"Sat"
-2.037329,53.10998,"Sun"
-1.976567,53.01062,"Sat"
-2.329747,53.0387,"Fri"
-2.177813,53.04858,"Thu"
-2.029517,52.67418,"Fri"
-2.222544,53.0126,"Sat"
-1.997556,52.6929,"Tue"
-2.168953,52.62808,"Thu"
-1.784271,52.59405,"Thu"
-2.045725,52.68706,"Sun"
-2.237238,53.08538,"Sat"
-2.134059,52.83158,"Fri"
-2.17754,53.0257,"Sat"
-1.866149,52.90213,"Tue"
-2.159818,52.99879,"Wed"
-2.178145,52.99878,"Wed"
-2.154878,53.05086,"Sat"
-1.9542,52.99234,"Wed"
-1.733506,52.73689,"Wed"
-2.126847,52.82199,"Tue"
-1.725968,52.62331,"Sun"
-2.108955,53.07843,"Sat"
-2.16978,53.03538,"Sat"
-1.701658,52.62467,"Wed"
-1.632312,52.80624,"Thu"
-1.927949,52.75992,"Thu"
-2.174586,53.09909,"Sun"
-2.172065,53.04369,"Sat"
-2.167402,52.62819,"Tue"
-1.674994,52.7879,"Mon"
-1.764883,52.67204,"Wed"
-2.12023,52.79016,"Wed"
-1.849182,52.69289,"Mon"
-2.135016,53.07292,"Sun"
-2.030391,52.69741,"Wed"
-2.132548,52.83238,"Wed"
-1.72755,52.74189,"Sat"
-2.131593,52.69333,"Wed"
-2.047503,52.62112,"Sat"
-2.177674,53.02561,"Thu"
-2.192549,52.47679,"Mon"
-1.996801,52.70081,"Fri"
-1.640027,52.8025,"Fri"
-2.04832,52.67932,"Tue"
-2.079809,53.01003,"Thu"
-2.014746,52.68588,"Thu"
-2.213976,52.61712,"Thu"
-2.251753,53.01684,"Sun"
-1.942033,52.67719,"Thu"
-2.212251,53.03822,"Sun"
-1.810681,52.64197,"Fri"
-2.123372,52.78954,"Sat"
-2.168524,53.11092,"Sat"
-2.17475,53.05843,"Wed"
-2.250147,53.08451,"Tue"
-2.166714,52.99813,"Mon"
-2.161587,53.0017,"Mon"
-1.871384,52.81604,"Thu"
-2.126067,53.01362,"Thu"
-1.846009,52.67383,"Sat"
-2.178948,53.01634,"Thu"
-1.642353,52.80821,"Sun"
-2.101899,52.97948,"Sat"
-2.018514,52.81532,"Mon"
-2.160665,53.06261,"Sat"
-2.038045,52.78716,"Wed"
-2.114756,52.98654,"Tue"
-2.224149,53.00865,"Thu"
-2.331794,53.05865,"Wed"
-2.177614,53.11255,"Thu"
-1.965872,52.66271,"Fri"
-1.701859,52.64729,"Wed"
-2.223366,53.06198,"Fri"
-2.288222,52.82986,"Sat"
-2.234047,52.99527,"Sat"
-2.169813,53.03601,"Sat"
-2.112287,52.80379,"Fri"
-2.146602,52.9947,"Tue"
-2.175842,52.5406,"Sun"
-1.785302,52.72129,"Thu"
-2.2289,53.09261,"Mon"
-2.070243,53.08534,"Mon"
-1.606674,52.83958,"Thu"
-2.150989,52.54668,"Sat"
-2.185682,53.0363,"Sat"
-2.115246,52.98023,"Tue"
-2.072651,53.01691,"Thu"
-2.151885,53.02261,"Wed"
-2.151047,52.99614,"Fri"
-2.118249,52.81982,"Sun"
-2.195607,53.05458,"Tue"
-2.129339,52.82653,"Mon"
-2.045781,52.66957,"Wed"
-2.090889,52.67893,"Tue"
-1.640137,52.81974,"Thu"
-1.632371,52.80621,"Wed"
-2.146414,53.06694,"Wed"
-2.104722,52.9765,"Wed"
-2.192493,53.01527,"Wed"
-1.640323,52.82056,"Thu"
-2.107443,52.96873,"Wed"
-2.190807,53.02508,"Sat"
-1.837314,52.62159,"Sun"
-2.083052,52.78929,"Sun"
-1.637685,52.79691,"Fri"
-1.760081,52.87356,"Mon"
-1.671948,52.62086,"Mon"
-2.205877,53.04323,"Mon"
-2.01414,52.68632,"Wed"
-2.203341,52.53416,"Wed"
-1.892289,52.91262,"Tue"
-2.17037,53.04117,"Tue"
-2.188221,53.05086,"Thu"
-2.010171,53.11249,"Mon"
-2.239284,52.8537,"Thu"
-2.187586,52.83573,"Wed"
-2.273401,53.08338,"Sat"
-2.18492,52.99766,"Sun"
-1.644261,52.79082,"Sat"
-2.210487,53.06185,"Sat"
-2.284936,52.48564,"Mon"
-1.663393,52.61934,"Sat"
-2.106315,52.80627,"Wed"
-1.646987,52.61138,"Tue"
-1.672303,52.79278,"Mon"
-1.64463,52.80923,"Tue"
-1.846265,52.69362,"Mon"
-2.180763,53.09056,"Wed"
-1.694746,52.62864,"Wed"
-2.123733,52.83335,"Sat"
-1.839945,52.68207,"Wed"
-2.380665,53.05235,"Wed"
-2.10294,52.68977,"Sat"
-2.018802,52.6567,"Fri"
-1.63359,52.79712,"Mon"
-1.902294,53.11163,"Fri"
-1.626909,52.82044,"Sat"
-2.16002,52.51989,"Sun"
-2.332379,53.06869,"Mon"
-2.304107,53.06582,"Sun"
-2.130327,52.91359,"Thu"
-1.935516,52.76361,"Fri"
-2.15847,52.98475,"Tue"
-1.832176,52.67118,"Tue"
-2.216248,52.78731,"Mon"
-2.131962,52.79595,"Thu"
-1.685057,52.59734,"Thu"
-1.796055,52.78377,"Wed"
-2.192394,52.62674,"Sat"
-2.127668,53.11168,"Wed"
-1.94946,52.7647,"Wed"
-1.992206,53.15403,"Tue"
-1.830855,52.67622,"Sat"
-1.72301,52.61914,"Mon"
-1.805709,52.85987,"Fri"
-2.316722,52.99729,"Fri"
-1.88289,52.74182,"Thu"
-1.660224,52.62215,"Tue"
-2.210543,52.99675,"Thu"
-1.671648,52.63342,"Tue"
-2.16059,53.06244,"Thu"
-1.959017,52.6569,"Wed"
-2.123415,52.81527,"Tue"
-1.887414,52.65281,"Sun"
-1.623096,52.79296,"Mon"
-1.930799,52.7664,"Thu"
-2.259619,52.98871,"Fri"
-2.206594,53.00907,"Thu"
-2.119003,52.81325,"Tue"
-2.195744,53.05851,"Mon"
-1.835254,52.65113,"Tue"
-2.125697,52.91704,"Sat"
-2.188295,52.5425,"Wed"
-2.177899,53.00788,"Tue"
-1.780081,52.82031,"Sat"
-1.671682,52.62089,"Fri"
-2.064078,52.68226,"Sat"
-2.154402,52.90497,"Fri"
-2.077494,53.14879,"Thu"
-2.100987,53.07999,"Sat"
-2.324977,53.01725,"Mon"
-2.136934,52.99034,"Sat"
-1.673596,52.60788,"Tue"
-2.028722,52.70162,"Thu"
-2.046899,52.88511,"Thu"
-1.863847,52.96769,"Thu"
-2.012828,53.10442,"Wed"
-2.296308,53.05592,"Wed"
-2.019016,52.67226,"Thu"
-1.891379,52.97295,"Fri"
-2.132673,52.69331,"Sat"
-1.652727,52.83004,"Sun"
-2.161197,52.99301,"Sat"
-2.199996,53.05197,"Mon"
-2.189536,53.0378,"Mon"
-2.034218,52.69027,"Thu"
-1.808803,52.6898,"Tue"
-1.895206,52.82503,"Tue"
-2.160973,53.02504,"Tue"
-1.940669,52.6685,"Fri"
-1.674835,52.61806,"Thu"
-2.184754,52.79806,"Wed"
-2.192803,53.04145,"Sat"
-2.152086,52.82108,"Sat"
-1.843899,52.71818,"Tue"
-1.829043,52.68201,"Sat"
-2.024069,52.69007,"Thu"
-2.016125,52.69468,"Thu"
-2.215618,53.0254,"Thu"
-2.222965,53.03646,"Wed"
-2.226781,53.02754,"Fri"
-2.115381,52.64442,"Sat"
-1.972978,52.67194,"Thu"
-2.090669,52.62248,"Sun"
-1.867768,52.74118,"Sat"
-1.705309,52.63091,"Thu"
-2.043155,53.06479,"Sat"
-2.051592,53.11998,"Sat"
-1.745666,52.72926,"Wed"
-2.19252,52.56109,"Tue"
-2.132728,52.984,"Tue"
-1.712545,52.62707,"Fri"
-2.182638,52.62552,"Fri"
-2.250985,53.08475,"Fri"
-1.6252,52.80691,"Thu"
-2.012399,52.70442,"Sat"
-2.169709,53.0401,"Fri"
-2.224204,53.01072,"Thu"
-2.161413,52.99101,"Sat"
-2.243177,53.02123,"Sat"
-2.127122,53.00744,"Wed"
-2.15263,53.10697,"Wed"
-2.116204,52.79868,"Mon"
-1.696162,52.63535,"Wed"
-1.959813,52.74002,"Sat"
-2.185725,53.03604,"Wed"
-2.312133,52.59961,"Tue"
-2.184412,53.04993,"Wed"
-2.027303,52.70464,"Tue"
-2.151515,52.97653,"Mon"
-2.200615,53.01498,"Wed"
-1.64256,52.79745,"Tue"
-1.682872,52.61172,"Wed"
-2.216202,53.07074,"Sat"
-2.156705,52.99101,"Sat"
-2.123155,52.80716,"Fri"
-2.231551,53.01343,"Thu"
-2.199595,52.46569,"Sat"
-2.189544,52.46282,"Sat"
-1.993605,52.69373,"Sat"
-2.02079,53.10699,"Sat"
-1.830915,52.67612,"Fri"
-2.159998,52.99921,"Sat"
-2.166077,53.03797,"Fri"
-1.988501,52.97449,"Sat"
-2.25046,53.06375,"Tue"
-2.444866,52.91368,"Wed"
-2.172299,53.01244,"Thu"
-2.173845,52.6768,"Sat"
-2.199958,52.98235,"Fri"
-2.187504,53.0473,"Sun"
-2.020789,52.69987,"Fri"
-1.648955,52.80452,"Tue"
-2.186236,52.53691,"Wed"
-1.674199,52.7891,"Thu"
-1.842976,52.69477,"Wed"
-2.016018,52.6838,"Fri"
-2.160927,52.83621,"Thu"
-2.222406,52.98272,"Thu"
-1.999923,52.66766,"Sun"
-2.081457,52.67343,"Sat"
-2.168278,53.03629,"Thu"
-1.660165,52.79559,"Sat"
-2.109953,52.80169,"Sat"
-1.639846,52.81902,"Mon"
-2.174539,52.51678,"Tue"
-1.698471,52.63482,"Tue"
-2.241882,52.47315,"Thu"
-2.192438,52.6267,"Tue"
-2.190335,52.62554,"Thu"
-2.019356,52.6733,"Tue"
-2.182417,52.99079,"Thu"
-2.105809,52.78715,"Fri"
-2.164597,52.8763,"Mon"
-2.151584,52.99646,"Wed"
-2.252102,53.06386,"Fri"
-2.134228,52.9826,"Thu"
-2.198621,53.10988,"Fri"
-2.262003,52.78164,"Sun"
-1.654442,52.60611,"Thu"
-2.202536,53.01782,"Sat"
-2.252472,53.06846,"Mon"
-1.644787,52.60401,"Mon"
-1.760727,52.71547,"Sat"
-2.151245,52.90351,"Sat"
-2.088697,53.02721,"Mon"
-1.668853,52.80187,"Thu"
-2.262067,53.07559,"Wed"
-2.029037,52.68649,"Fri"
-1.819212,52.68067,"Tue"
-2.17944,53.04877,"Fri"
-2.170186,53.01723,"Wed"
-1.623099,52.7943,"Thu"
-1.882188,52.65575,"Thu"
-1.988426,52.97484,"Tue"
-2.078979,52.6527,"Tue"
-1.823868,52.68523,"Sun"
-2.145528,52.79454,"Sun"
-2.186268,53.03393,"Sun"
-2.202531,52.52789,"Wed"
-1.921905,52.75059,"Wed"
-2.299518,52.48816,"Sat"
-2.195861,53.04474,"Mon"
-1.826559,52.68174,"Wed"
-1.651492,52.61497,"Thu"
-2.030357,52.69076,"Fri"
-2.227213,53.0275,"Fri"
-1.663787,52.79517,"Wed"
-1.838803,52.61446,"Fri"
-2.161308,52.69437,"Sat"
-1.631813,52.66318,"Fri"
-2.286516,52.83,"Sat"
-2.010266,52.69317,"Sat"
-2.043383,52.72708,"Fri"
-2.162577,53.04329,"Thu"
-2.038362,52.79271,"Wed"
-2.027338,52.69003,"Tue"
-2.03157,52.69056,"Wed"
-1.836519,52.68039,"Mon"
-2.032306,52.68545,"Thu"
-2.165662,52.99962,"Thu"
-2.166407,53.03064,"Tue"
-2.210153,52.63321,"Sun"
-2.047083,52.97219,"Sat"
-2.194191,52.91206,"Tue"
-2.164103,52.86357,"Wed"
-1.995069,52.69858,"Sun"
-2.163207,53.00463,"Thu"
-1.740753,52.78603,"Tue"
-1.721164,52.74679,"Thu"
-2.012923,52.72282,"Mon"
-2.207199,53.02654,"Fri"
-2.306559,52.10182,"Fri"
-2.274518,52.20961,"Sat"
-2.310257,52.12986,"Sat"
-2.249931,52.33975,"Tue"
-2.095392,52.14363,"Thu"
-2.074469,52.12764,"Fri"
-1.936564,52.13133,"Thu"
-2.187699,52.20159,"Fri"
-2.193195,52.22038,"Thu"
-2.162715,52.25162,"Wed"
-2.191952,52.20366,"Sun"
-2.193053,52.22137,"Tue"
-2.212735,52.17395,"Fri"
-1.960978,52.11273,"Wed"
-2.266048,52.18814,"Thu"
-2.199905,52.18252,"Wed"
-2.228315,52.18948,"Wed"
-2.199829,52.19834,"Fri"
-1.939942,52.11803,"Sat"
-2.195521,52.21669,"Sat"
-1.937352,52.09024,"Thu"
-2.242842,52.14404,"Wed"
-2.038199,52.07857,"Sun"
-2.289681,52.11067,"Wed"
-2.433993,52.33994,"Wed"
-2.21766,52.19444,"Fri"
-2.178478,52.2008,"Fri"
-2.212282,52.20164,"Tue"
-2.335519,52.12835,"Sat"
-2.168407,52.24622,"Tue"
-1.907136,52.09148,"Tue"
-2.398133,52.17122,"Fri"
-2.156451,52.22007,"Thu"
-2.159063,52.21359,"Thu"
-2.220001,52.19444,"Sun"
-1.937118,52.36041,"Thu"
-1.910834,52.28667,"Sun"
-2.21005,52.19374,"Wed"
-2.235253,52.17364,"Wed"
-1.988956,52.35467,"Thu"
-1.968786,52.22323,"Mon"
-1.952098,52.08602,"Mon"
-2.222435,52.21313,"Fri"
-2.220921,52.11433,"Thu"
-2.299799,52.65933,"Fri"
-2.209923,52.16685,"Fri"
-2.189977,52.22101,"Thu"
-1.921147,52.0923,"Fri"
-2.256685,52.18789,"Fri"
-2.160428,52.26745,"Sat"
-2.186135,52.17741,"Mon"
-2.182874,52.2025,"Fri"
-2.187952,52.05325,"Tue"
-2.23743,52.19809,"Fri"
-2.21591,52.19543,"Thu"
-2.23343,52.18857,"Sat"
-2.158038,52.21351,"Wed"
-2.007125,52.12299,"Sat"
-2.222228,52.23031,"Thu"
-1.946687,52.09582,"Sat"
-2.029232,52.20111,"Mon"
-2.313456,52.1277,"Sun"
-2.214417,52.15884,"Wed"
-2.206394,52.1941,"Sat"
-1.942706,52.24057,"Thu"
-2.237186,52.17975,"Tue"
-2.128096,52.08237,"Sat"
-2.335625,52.12296,"Sun"
-2.184943,52.17202,"Wed"
-2.23192,52.17949,"Sat"
-1.950485,52.09295,"Wed"
-1.859965,52.09971,"Sat"
-2.416524,52.29289,"Mon"
-2.119442,52.28431,"Mon"
-1.844752,52.1085,"Mon"
-2.22563,52.20818,"Thu"
-2.330266,52.1094,"Tue"
-2.318033,52.15501,"Wed"
-2.057128,52.27545,"Tue"
-2.308297,52.09984,"Thu"
-1.946123,52.07892,"Fri"
-2.223821,52.19758,"Wed"
-2.224413,52.19892,"Fri"
-2.159399,52.26664,"Tue"
-2.179112,52.21303,"Tue"
-2.242097,52.16841,"Tue"
-1.936039,52.08997,"Wed"
-1.92173,52.09266,"Wed"
-2.315721,51.99328,"Sun"
-2.57346,52.33062,"Tue"
-2.324739,52.11238,"Fri"
-2.107665,52.26364,"Sat"
-2.249357,52.21164,"Mon"
-2.06156,52.19481,"Thu"
-1.954451,52.06921,"Sun"
-1.921147,52.0923,"Mon"
-2.228919,52.27848,"Fri"
-2.326708,52.12208,"Wed"
-2.224904,52.20926,"Thu"
-2.183509,52.17885,"Thu"
-2.106346,52.14101,"Sun"
-1.877771,52.04785,"Mon"
-2.185989,52.1775,"Sat"
-2.179589,52.18605,"Fri"
-2.246309,52.16319,"Thu"
-2.322545,52.11194,"Tue"
-2.379904,52.24564,"Sun"
-2.118301,52.29591,"Tue"
-2.217186,52.18716,"Fri"
-2.158917,52.21359,"Tue"
-2.594046,52.31182,"Sat"
-2.216527,52.20208,"Fri"
-2.256254,52.18933,"Sat"
-1.844024,52.10778,"Wed"
-2.242186,52.10395,"Mon"
-1.924811,52.08367,"Fri"
-2.193587,52.20968,"Tue"
-2.329017,52.1183,"Mon"
-1.940533,52.11308,"Fri"
-2.136952,52.25777,"Wed"
-2.242817,52.16625,"Mon"
-2.24514,51.9769,"Thu"
-2.209023,52.19329,"Sun"
-2.077555,52.30664,"Mon"
-2.20686,52.16848,"Tue"
-2.291002,52.06697,"Fri"
-2.137554,52.2628,"Thu"
-2.234901,52.3842,"Fri"
-2.061352,52.36221,"Thu"
-1.907979,52.32029,"Fri"
-1.8991,52.35346,"Sat"
-2.160793,52.2064,"Tue"
-2.124599,52.34571,"Fri"
-2.280604,52.33924,"Sat"
-1.904478,52.31067,"Mon"
-1.949337,52.33326,"Tue"
-2.155895,52.35385,"Sun"
-2.246405,52.392,"Sat"
-1.946296,52.29919,"Fri"
-1.949157,52.36185,"Sun"
-1.934858,52.29936,"Tue"
-2.106395,52.34518,"Wed"
-2.034748,52.33165,"Sat"
-2.274458,52.34222,"Tue"
-2.038887,52.36554,"Thu"
-2.261654,52.3863,"Fri"
-1.948277,52.36131,"Tue"
-2.270115,52.4003,"Mon"
-2.191764,52.39776,"Mon"
-2.069974,52.33523,"Fri"
-1.881071,52.39714,"Mon"
-2.270652,52.36803,"Sat"
-2.18545,52.36397,"Mon"
-2.281189,52.33887,"Fri"
-1.945424,52.29263,"Sun"
-2.045941,52.36995,"Thu"
-1.931045,52.29963,"Sun"
-2.321511,52.37365,"Wed"
-1.938818,52.29901,"Tue"
-2.210614,52.37489,"Fri"
-2.277667,52.33897,"Mon"
-2.064539,52.33209,"Wed"
-2.249414,52.37832,"Mon"
-1.946157,52.29281,"Sun"
-2.226638,52.40597,"Sun"
-1.897498,52.2845,"Fri"
-2.25559,52.37948,"Wed"
-2.158985,52.39646,"Thu"
-2.090196,52.39231,"Fri"
-1.982224,52.2983,"Wed"
-2.118723,52.28925,"Sat"
-2.292544,52.32482,"Sun"
-2.197639,52.39703,"Fri"
-2.102443,52.41387,"Fri"
-1.88878,52.312,"Sun"
-1.921344,52.39456,"Sun"
-1.924727,52.30664,"Wed"
-1.942186,52.30251,"Fri"
-2.011267,52.33085,"Tue"
-2.281514,52.41313,"Thu"
-1.932066,52.30269,"Wed"
-2.131061,52.34687,"Thu"
-1.927993,52.28219,"Sat"
-2.006879,52.42282,"Tue"
-1.94454,52.29631,"Thu"
-2.123844,52.39066,"Mon"
-1.957495,52.24291,"Thu"
-1.944537,52.29901,"Tue"
-1.942359,52.2822,"Fri"
-2.04812,52.3481,"Sun"
-2.143337,52.42039,"Tue"
-2.068051,52.32561,"Fri"
-1.944968,52.3062,"Sun"
-2.302578,52.33298,"Mon"
-2.295288,52.38424,"Sat"
-1.938704,52.275,"Thu"
-1.908859,52.32029,"Wed"
-1.94945,52.36248,"Thu"
-2.262535,52.38612,"Fri"
-2.154044,52.41265,"Mon"
-2.300773,52.36984,"Thu"
-2.234754,52.3842,"Sat"
-2.26478,52.34395,"Fri"
-1.949158,52.36167,"Sat"
-2.226639,52.40615,"Mon"
-2.315356,52.37574,"Sat"
-2.272804,52.38358,"Sun"
-1.948129,52.3623,"Tue"
-1.936978,52.25171,"Mon"
-2.268132,52.33998,"Tue"
-2.064078,52.31806,"Tue"
-2.2399,52.38482,"Wed"
-2.247712,52.3892,"Wed"
-2.288453,52.35001,"Fri"
-2.067486,52.33991,"Thu"
-1.939907,52.36104,"Fri"
-1.90304,52.29745,"Wed"
-2.043513,52.44061,"Sat"
-2.262377,52.38432,"Sun"
-2.047277,52.38388,"Sat"
-2.320725,52.36655,"Mon"
-2.191324,52.36405,"Fri"
-1.928119,52.29495,"Fri"
-1.886279,52.31488,"Tue"
-2.278169,52.34877,"Thu"
-1.948601,52.33497,"Thu"
-2.172109,52.40786,"Thu"
-1.88761,52.36846,"Sat"
